CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score
14960.0,7,27,221.27,4,2,1,7
14961.0,10,312,7044.68,4,4,4,12
14962.0,270,5,126.7,1,1,1,3
14963.0,9,198,1487.8,4,4,3,11
14964.0,246,13,206.21,1,1,1,3
14965.0,95,83,599.0,2,3,2,7
14966.0,14,38,191.32,4,2,1,7
14967.0,49,6,463.8,3,1,2,6
14968.0,29,37,147.59,3,2,1,6
14970.0,67,34,1592.06,2,2,3,7
14971.0,34,160,1116.57,3,4,3,10
14972.0,127,18,114.77,2,2,1,5
14973.0,106,32,1314.45,2,2,3,7
14974.0,36,21,114.39,3,2,1,6
14975.0,56,11,279.94,2,1,1,4
14976.0,56,72,790.86,2,3,3,8
14978.0,71,216,1931.42,2,4,4,10
14981.0,245,8,102.12,1,1,1,3
14984.0,18,41,213.27,3,2,1,6
14985.0,197,87,296.75,1,3,1,5
14987.0,15,4,326.4,4,1,2,7
14988.0,211,40,334.54,1,2,2,5
14995.0,38,61,233.23000000000002,3,3,1,7
14997.0,45,26,546.1999999999999,3,2,2,7
14998.0,169,75,429.87,1,3,2,6
15000.0,47,77,490.52,3,3,2,8
15002.0,115,115,1641.76,2,4,3,9
15004.0,146,158,1246.32,1,4,3,8
15005.0,15,1119,6316.57,4,4,4,12
15006.0,50,144,502.09,3,4,2,9
15007.0,158,12,156.91,1,1,1,3
15009.0,11,182,1261.78,4,4,3,11
15010.0,35,20,308.94,3,2,2,7
15012.0,53,128,423.04,2,4,2,8
15014.0,42,35,260.17,3,2,1,6
15016.0,172,20,170.04,1,2,1,4
15017.0,33,20,125.58,3,2,1,6
15018.0,38,31,496.21000000000004,3,2,2,7
15019.0,266,70,266.0,1,3,1,5
15021.0,8,472,1914.82,4,4,4,12
15022.0,11,135,905.04,4,4,3,11
15023.0,2,562,6802.76,4,4,4,12
15024.0,9,155,1661.33,4,4,3,11
15025.0,32,72,377.01,3,3,2,8
15026.0,79,61,469.0,2,3,2,7
15027.0,30,35,1066.1499999999999,3,2,3,8
15028.0,7,48,627.13,4,3,2,9
15030.0,71,7,518.28,2,1,2,5
15031.0,3,111,668.14,4,4,2,10
15032.0,255,52,4959.1,1,3,4,8
15033.0,4,510,2586.67,4,4,4,12
15034.0,15,394,4308.61,4,4,4,12
15035.0,89,27,252.73000000000002,2,2,1,5
15036.0,71,127,465.55,2,4,2,8
15038.0,58,130,705.49,2,4,3,9
15039.0,9,1502,19914.44,4,4,4,12
15041.0,169,67,180.35,1,3,1,5
15042.0,198,5,135.93,1,1,1,3
15043.0,30,3,537.0,3,1,2,6
15044.0,18,453,7700.2300000000005,3,4,4,11
15045.0,151,12,735.66,1,1,3,5
15046.0,8,206,5213.7699999999995,4,4,4,12
15047.0,269,22,343.62,1,2,2,5
15048.0,64,97,384.05,2,3,2,7
15049.0,273,3,121.17000000000002,1,1,1,3
15050.0,24,78,1782.09,3,3,4,10
15051.0,22,143,1391.61,3,4,3,10
15052.0,318,30,215.78,1,2,1,4
15053.0,4,71,697.79,4,3,3,10
15054.0,11,114,302.1,4,4,1,9
15057.0,274,25,1489.5,1,2,3,6
15058.0,24,276,2124.9900000000002,3,4,4,11
15059.0,40,237,1337.72,3,4,3,10
15060.0,7,121,303.09,4,4,1,9
15061.0,3,403,54534.14,4,4,4,12
15062.0,70,57,987.86,2,3,3,8
15063.0,212,5,370.79999999999995,1,1,2,4
15065.0,37,155,3158.13,3,4,4,11
15066.0,52,42,893.59,2,3,3,8
15067.0,77,82,1744.76,2,3,4,9
15068.0,45,104,553.36,3,4,2,9
15069.0,178,70,1109.53,1,3,3,7
15070.0,372,1,106.2,1,1,1,3
15071.0,93,26,982.07,2,2,3,7
15073.0,9,54,1043.41,4,3,3,10
15074.0,104,42,748.87,2,3,3,8
15075.0,77,27,773.03,2,2,3,7
15076.0,172,49,880.85,1,3,3,7
15078.0,6,440,9743.11,4,4,4,12
15079.0,212,47,895.61,1,3,3,7
15081.0,21,33,504.8,3,2,2,7
15083.0,256,5,88.2,1,1,1,3
15087.0,281,15,306.94,1,1,1,3
15088.0,20,57,1160.07,3,3,3,9
15089.0,9,145,2420.84,4,4,4,12
15090.0,307,23,381.32,1,2,2,5
15091.0,67,30,480.71,2,2,2,6
15092.0,214,26,457.81,1,2,2,5
15093.0,17,108,4597.02,4,4,4,12
15095.0,103,47,1370.6,2,3,3,8
15096.0,42,11,219.39000000000001,3,1,1,5
15097.0,3,25,248.08,4,2,1,7
15098.0,181,3,39916.5,1,1,4,6
15099.0,83,23,410.48,2,2,2,6
15100.0,333,3,876.0,1,1,3,5
15101.0,8,8,317.53,4,1,2,7
15103.0,30,35,703.36,3,2,3,8
15104.0,196,69,1027.44,1,3,3,7
15105.0,17,101,2298.93,4,4,4,12
15106.0,17,100,1422.52,4,3,3,10
15107.0,310,17,319.5,1,1,2,4
15108.0,141,60,1300.25,2,3,3,8
15109.0,245,28,484.95,1,2,2,5
15110.0,23,35,996.1,3,2,3,8
15111.0,28,84,1567.48,3,3,3,9
15113.0,9,100,3609.33,4,3,4,11
15114.0,29,197,2760.56,3,4,4,11
15115.0,17,21,340.11,4,2,2,8
15116.0,17,45,1352.75,4,3,3,10
15117.0,14,79,1551.78,4,3,3,10
15118.0,133,1,244.8,2,1,1,4
15119.0,245,14,266.4,1,1,1,3
15120.0,133,21,358.82,2,2,2,6
15121.0,49,28,457.72,3,2,2,7
15122.0,113,82,1633.78,2,3,3,8
15123.0,6,106,2199.31,4,4,4,12
15124.0,22,15,184.19,3,1,1,5
15125.0,24,127,11528.48,3,4,4,11
15127.0,65,16,406.53,2,1,2,5
15128.0,59,102,1471.0,2,4,3,9
15129.0,49,84,3447.4,3,3,4,10
15130.0,169,22,330.11,1,2,2,5
15132.0,17,52,977.9300000000001,4,3,3,10
15133.0,127,29,982.42,2,2,3,7
15134.0,14,73,1387.99,4,3,3,10
15135.0,238,9,139.05,1,1,1,3
15136.0,2,68,1286.7,4,3,3,10
15139.0,239,13,178.96,1,1,1,3
15140.0,51,80,2354.25,2,3,4,9
15142.0,45,26,498.74,3,2,2,7
15143.0,225,14,259.45,1,1,1,3
15144.0,7,217,6580.44,4,4,4,12
15145.0,3,67,1194.73,4,3,3,10
15146.0,164,91,1327.16,1,3,3,7
15147.0,239,28,623.5,1,2,2,5
15148.0,10,20,301.29,4,2,1,7
15149.0,133,23,520.8000000000001,2,2,2,6
15150.0,16,343,5314.47,4,4,4,12
15152.0,9,271,4745.69,4,4,4,12
15153.0,30,22,329.25,3,2,2,7
15154.0,74,85,296.42,2,3,1,6
15156.0,0,55,961.49,4,3,3,10
15157.0,3,125,1936.07,4,4,4,12
15158.0,44,7,401.40000000000003,3,1,2,6
15159.0,1,710,18641.010000000002,4,4,4,12
15160.0,356,4,158.16,1,1,1,3
15163.0,17,29,304.47,4,2,1,7
15164.0,68,103,843.05,2,4,3,9
15165.0,372,27,487.75,1,2,2,5
15167.0,320,41,163.0,1,2,1,4
15168.0,25,5,106.56,3,1,1,5
15171.0,330,5,1289.5,1,1,3,5
15172.0,8,110,1624.05,4,4,3,11
15174.0,322,11,135.75,1,1,1,3
15175.0,71,23,224.14,2,2,1,5
15178.0,259,3,40.5,1,1,1,3
15179.0,17,93,2206.95,4,3,4,11
15180.0,366,6,87.5,1,1,1,3
15181.0,65,16,689.4799999999999,2,1,3,6
15182.0,153,29,622.85,1,2,2,5
15184.0,28,63,406.76,3,3,2,8
15185.0,69,21,310.62,2,2,2,6
15186.0,13,19,411.41,4,2,2,8
15187.0,1,91,4777.18,4,3,4,11
15189.0,0,212,16225.39,4,4,4,12
15192.0,119,51,1044.32,2,3,3,8
15193.0,60,19,499.32,2,2,2,6
15194.0,2,310,7616.53,4,4,4,12
15195.0,2,1,3861.0,4,1,4,9
15197.0,10,32,1079.6100000000001,4,2,3,9
15198.0,91,10,193.64,2,1,1,4
15199.0,58,13,1268.7,2,1,3,6
15201.0,86,69,1236.54,2,3,3,8
15203.0,25,142,1827.8,3,4,4,11
15204.0,356,9,316.58,1,1,2,4
15205.0,84,37,653.24,2,2,2,6
15206.0,9,9,420.29999999999995,4,1,2,7
15208.0,0,42,870.12,4,3,3,10
15210.0,224,20,331.18,1,2,2,5
15211.0,59,52,894.4100000000001,2,3,3,8
15212.0,240,5,101.8,1,1,1,3
15213.0,318,24,328.35,1,2,2,5
15214.0,1,110,1661.44,4,4,3,11
15215.0,46,35,734.94,3,2,3,8
15216.0,87,2,96.6,2,1,1,4
15218.0,10,166,5756.89,4,4,4,12
15219.0,175,9,305.75,1,1,1,3
15220.0,51,117,1778.96,2,4,4,10
15221.0,365,5,403.25,1,1,2,4
15222.0,318,5,585.0,1,1,2,4
15223.0,225,20,755.75,1,2,3,6
15224.0,357,14,322.08,1,1,2,4
15225.0,233,23,409.40000000000003,1,2,2,5
15226.0,310,8,154.41,1,1,1,3
15227.0,36,58,1219.4,3,3,3,9
15228.0,65,125,3386.71,2,4,4,10
15230.0,238,23,429.6,1,2,2,5
15232.0,112,31,612.06,2,2,2,6
15234.0,276,14,197.0,1,1,1,3
15235.0,217,143,2247.51,1,4,4,9
15236.0,298,15,321.05,1,1,2,4
15237.0,1,99,1412.32,4,3,3,10
15238.0,28,50,1071.99,3,3,3,9
15239.0,9,49,780.59,4,3,3,10
15240.0,44,78,1706.57,3,3,4,10
15241.0,66,110,1756.44,2,4,4,10
15243.0,73,22,316.68,2,2,2,6
15244.0,64,34,631.57,2,2,2,6
15245.0,133,89,2515.84,2,3,4,9
15246.0,237,33,514.15,1,2,2,5
15247.0,121,6,356.0,2,1,2,5
15249.0,31,350,6688.46,3,4,4,11
15251.0,8,111,10484.99,4,4,4,12
15252.0,35,44,740.78,3,3,3,9
15253.0,15,53,918.1999999999999,4,3,3,10
15254.0,126,18,300.36,2,2,1,5
15255.0,66,47,890.85,2,3,3,8
15256.0,148,6,98.45,1,1,1,3
15257.0,282,7,317.15,1,1,2,4
15258.0,168,34,623.16,1,2,2,5
15260.0,99,77,1810.77,2,3,4,9
15261.0,134,19,254.82,2,2,1,5
15262.0,323,10,178.95000000000002,1,1,1,3
15263.0,106,12,156.51,2,1,1,4
15264.0,63,23,393.74,2,2,2,6
15265.0,150,82,1506.1200000000001,1,3,3,7
15266.0,337,6,119.3,1,1,1,3
15267.0,21,11,1717.36,3,1,4,8
15269.0,23,2,408.8,3,1,2,6
15270.0,15,41,2379.49,4,2,4,10
15271.0,6,274,2507.07,4,4,4,12
15272.0,56,63,721.94,2,3,3,8
15274.0,3,47,716.57,4,3,3,10
15275.0,37,41,615.14,3,2,2,7
15276.0,65,52,135.31,2,3,1,6
15277.0,46,12,255.89999999999998,3,1,1,5
15279.0,354,19,290.51,1,2,1,4
15280.0,171,16,113.12,1,1,1,3
15281.0,58,139,2332.15,2,4,4,10
15286.0,49,3,240.55,3,1,1,5
15287.0,21,20,486.69,3,2,2,7
15288.0,42,88,2306.52,3,3,4,10
15289.0,28,58,939.78,3,3,3,9
15290.0,4,204,7943.22,4,4,4,12
15291.0,25,103,4668.3,3,4,4,11
15292.0,200,25,180.94,1,2,1,4
15296.0,50,194,3672.86,3,4,4,11
15297.0,9,39,641.94,4,2,2,8
15298.0,1,192,4799.9,4,4,4,12
15299.0,66,7,4507.01,2,1,4,7
15300.0,63,28,496.44,2,2,2,6
15301.0,50,243,5070.35,3,4,4,11
15303.0,289,31,574.02,1,2,2,5
15304.0,60,23,694.4000000000001,2,2,3,7
15306.0,63,58,1174.35,2,3,3,8
15307.0,95,12,205.3,2,1,1,4
15308.0,273,19,310.47,1,2,2,5
15311.0,0,2379,60767.9,4,4,4,12
15312.0,74,47,924.85,2,3,3,8
15313.0,109,1,52.0,2,1,1,4
15314.0,198,24,327.97,1,2,2,5
15315.0,63,37,570.5,2,2,2,6
15316.0,326,1,165.0,1,1,1,3
15318.0,3,33,312.62,4,2,2,8
15319.0,283,16,204.5,1,1,1,3
15320.0,43,36,267.13,3,2,1,6
15321.0,70,95,2748.31,2,3,4,9
15322.0,85,42,679.68,2,3,3,8
15325.0,103,49,162.29,2,3,1,6
15326.0,333,29,311.71,1,2,2,5
15327.0,52,10,208.75,2,1,1,4
15329.0,38,57,1049.7,3,3,3,9
15330.0,31,13,714.96,3,1,3,7
15332.0,365,35,1661.06,1,2,3,6
15333.0,207,16,1028.56,1,1,3,5
15334.0,156,99,351.67,1,3,2,6
15335.0,53,36,173.97,2,2,1,5
15339.0,65,86,574.07,2,3,2,7
15341.0,80,17,2020.52,2,1,4,7
15342.0,129,24,406.09,2,2,2,6
15343.0,86,21,364.5,2,2,2,6
15344.0,0,26,563.94,4,2,2,8
15345.0,45,20,393.54,3,2,2,7
15346.0,332,17,252.42000000000002,1,1,1,3
15347.0,365,5,201.60000000000002,1,1,1,3
15348.0,71,9,158.04,2,1,1,4
15349.0,157,72,473.81,1,3,2,6
15350.0,372,5,115.65,1,1,1,3
15351.0,11,225,1960.1100000000001,4,4,4,12
15353.0,254,63,777.02,1,3,3,7
15355.0,28,14,277.05,3,1,1,5
15356.0,30,519,2766.5,3,4,4,11
15358.0,4,551,8347.2,4,4,4,12
15360.0,39,13,427.93,3,1,2,6
15361.0,361,7,418.92,1,1,2,4
15363.0,372,16,326.0,1,1,2,4
15364.0,95,29,913.19,2,2,3,7
15365.0,25,114,2314.32,3,4,4,11
15366.0,74,44,602.51,2,3,2,7
15367.0,56,95,1877.59,2,3,4,9
15368.0,20,4,446.94000000000005,3,1,2,6
15370.0,40,94,2386.05,3,3,4,10
15372.0,136,27,2007.3999999999999,2,2,4,8
15373.0,7,132,2415.91,4,4,4,12
15374.0,128,3,168.0,2,1,1,4
15376.0,39,117,1233.3600000000001,3,4,3,10
15379.0,168,194,3703.29,1,4,4,9
15380.0,8,36,1690.2600000000002,4,2,4,10
15381.0,213,8,596.85,1,1,2,4
15382.0,14,302,5955.71,4,4,4,12
15384.0,169,41,642.41,1,2,2,5
15385.0,39,12,316.88,3,1,2,6
15386.0,185,31,394.14,1,2,2,5
15388.0,269,10,140.54,1,1,1,3
15389.0,171,1,500.0,1,1,2,4
15392.0,4,84,1535.53,4,3,3,10
15393.0,15,12,231.86,4,1,1,6
15394.0,9,85,2183.54,4,3,4,11
15395.0,325,7,107.45,1,1,1,3
15396.0,112,14,288.18,2,1,1,4
15397.0,289,6,94.0,1,1,1,3
15398.0,15,73,1345.53,4,3,3,10
15399.0,0,50,815.77,4,3,3,10
15400.0,91,12,716.2,2,1,3,6
15402.0,148,42,626.77,1,3,2,6
15405.0,188,8,349.1,1,1,2,4
15406.0,30,53,510.71000000000004,3,3,2,8
15407.0,33,153,1056.44,3,4,3,10
15408.0,263,34,267.18,1,2,1,4
15410.0,83,122,3450.84,2,4,4,10
15411.0,25,99,1358.88,3,3,3,9
15412.0,170,10,190.53,1,1,1,3
15414.0,9,39,774.9000000000001,4,2,3,9
15415.0,312,48,572.8100000000001,1,3,2,6
15416.0,64,192,3984.32,2,4,4,10
15417.0,84,28,508.8,2,2,2,6
15419.0,24,8,135.86,3,1,1,5
15421.0,58,53,950.36,2,3,3,8
15422.0,322,6,97.7,1,1,1,3
15423.0,37,2,43.5,3,1,1,5
15424.0,253,17,383.34,1,1,2,4
15426.0,18,292,1447.39,3,4,3,10
15427.0,32,306,1483.14,3,4,3,10
15428.0,14,6,93.78,4,1,1,6
15429.0,26,82,397.35,3,3,2,8
15432.0,22,10,171.19,3,1,1,5
15433.0,213,41,533.3,1,2,2,5
15434.0,7,55,1041.48,4,3,3,10
15435.0,21,29,149.29,3,2,1,6
15436.0,11,329,1122.53,4,4,3,11
15437.0,261,45,200.16,1,3,1,5
15438.0,130,25,156.57999999999998,2,2,1,5
15440.0,54,62,383.68,2,3,2,7
15442.0,248,2,594.0,1,1,2,4
15443.0,1,382,3236.91,4,4,4,12
15444.0,8,219,1418.26,4,4,3,11
15445.0,263,5,113.5,1,1,1,3
15447.0,330,9,155.17,1,1,1,3
15448.0,312,28,494.64,1,2,2,5
15449.0,25,60,974.52,3,3,3,9
15450.0,29,30,429.84,3,2,2,7
15452.0,29,58,538.73,3,3,2,8
15453.0,1,286,1388.37,4,4,3,11
15454.0,361,25,179.1,1,2,1,4
15456.0,282,60,447.22,1,3,2,6
15457.0,261,58,237.07,1,3,1,5
15458.0,24,7,161.64,3,1,1,5
15460.0,353,58,216.76,1,3,1,5
15462.0,93,11,234.6,2,1,1,4
15463.0,28,7,126.14,3,1,1,5
15464.0,337,157,1048.85,1,4,3,8
15465.0,19,97,7354.62,3,3,4,10
15466.0,84,57,334.53,2,3,2,7
15467.0,8,52,524.88,4,3,2,9
15468.0,50,24,467.51,3,2,2,7
15469.0,49,24,538.55,3,2,2,7
15471.0,1,77,469.48,4,3,2,9
15472.0,112,76,371.56,2,3,2,7
15473.0,13,11,1771.2,4,1,4,9
15475.0,76,29,454.10999999999996,2,2,2,6
15478.0,39,46,1441.42,3,3,3,9
15480.0,115,45,905.5,2,3,3,8
15482.0,15,98,11054.96,4,3,4,11
15483.0,160,88,233.81,1,3,1,5
15484.0,0,188,3594.31,4,4,4,12
15485.0,29,86,2575.0,3,3,4,10
15488.0,92,2,91.32000000000001,2,1,1,4
15489.0,22,50,1134.28,3,3,3,9
15491.0,94,154,3100.09,2,4,4,10
15492.0,27,35,659.4599999999999,3,2,2,7
15493.0,32,297,2001.8,3,4,4,11
15494.0,20,125,1299.23,3,4,3,10
15497.0,17,15,1262.2,4,1,3,8
15498.0,2,512,13316.4,4,4,4,12
15500.0,7,68,1131.56,4,3,3,10
15502.0,15,213,10384.93,4,4,4,12
15503.0,362,70,147.09,1,3,1,5
15504.0,80,13,52.83,2,1,1,4
15505.0,52,97,3610.96,2,3,4,9
15506.0,22,164,979.26,3,4,3,10
15507.0,171,46,492.36,1,3,2,6
15508.0,188,92,1000.27,1,3,3,7
15510.0,330,1,250.0,1,1,1,3
15511.0,11,160,909.23,4,4,3,11
15512.0,155,7,121.0,1,1,1,3
15513.0,32,308,14758.220000000001,3,4,4,11
15514.0,11,178,4139.46,4,4,4,12
15516.0,44,15,62.43,3,1,1,5
15517.0,232,27,267.03,1,2,1,4
15518.0,63,214,1942.45,2,4,4,10
15520.0,1,18,343.5,4,2,2,8
15521.0,39,185,3000.2,3,4,4,11
15522.0,32,57,398.84,3,3,2,8
15523.0,83,10,412.01000000000005,2,1,2,5
15524.0,24,1,440.0,3,1,2,6
15525.0,1,178,825.92,4,4,3,11
15526.0,32,4,148.44,3,1,1,5
15527.0,18,163,2429.78,3,4,4,11
15528.0,253,26,229.33,1,2,1,4
15529.0,22,672,3995.23,3,4,4,11
15530.0,21,108,1502.35,3,4,3,10
15531.0,7,228,2007.44,4,4,4,12
15532.0,24,256,1580.93,3,4,3,10
15533.0,18,83,807.57,3,3,3,9
15535.0,172,75,536.4,1,3,2,6
15537.0,162,24,110.92,1,2,1,4
15539.0,6,41,538.46,4,2,2,8
15540.0,10,15,213.3,4,1,1,6
15541.0,113,29,85.13000000000001,2,2,1,5
15543.0,287,28,127.86,1,2,1,4
15544.0,8,259,3546.71,4,4,4,12
15545.0,53,81,292.71999999999997,2,3,1,6
15547.0,6,702,4954.84,4,4,4,12
15549.0,76,115,1693.26,2,4,4,10
15550.0,3,61,575.63,4,3,2,9
15551.0,36,29,436.06,3,2,2,7
15552.0,216,17,90.12,1,1,1,3
15553.0,59,56,437.23,2,3,2,7
15554.0,277,14,217.2,1,1,1,3
15555.0,11,899,4805.17,4,4,4,12
15556.0,23,31,279.77,3,2,1,6
15557.0,28,20,473.65000000000003,3,2,2,7
15561.0,11,27,800.59,4,2,3,9
15562.0,351,1,134.55,1,1,1,3
15563.0,21,113,1400.44,3,4,3,10
15565.0,49,8,173.16,3,1,1,5
15567.0,18,7,186.01,3,1,1,5
15568.0,2,53,758.29,4,3,3,10
15569.0,103,31,1375.71,2,2,3,7
15570.0,6,323,4165.52,4,4,4,12
15571.0,11,57,650.4300000000001,4,3,2,9
15572.0,4,215,2552.86,4,4,4,12
15573.0,31,104,607.45,3,4,2,9
15574.0,177,168,702.25,1,4,3,8
15576.0,37,45,940.6700000000001,3,3,3,9
15577.0,150,39,258.88,1,2,1,4
15578.0,161,13,127.1,1,1,1,3
15579.0,68,51,348.6,2,3,2,7
15581.0,120,150,3679.9700000000003,2,4,4,10
15582.0,24,44,682.9100000000001,3,3,3,9
15584.0,23,123,725.11,3,4,3,10
15585.0,176,31,455.3,1,2,2,5
15587.0,49,9,913.6800000000001,3,1,3,7
15589.0,255,29,478.53000000000003,1,2,2,5
15592.0,46,24,388.58,3,2,2,7
15593.0,70,5,199.8,2,1,1,4
15594.0,15,103,1771.78,4,4,4,12
15596.0,100,77,1406.59,2,3,3,8
15597.0,34,22,324.57,3,2,2,7
15598.0,52,14,240.68,2,1,1,4
15599.0,26,52,761.74,3,3,3,9
15601.0,10,410,6776.56,4,4,4,12
15602.0,7,47,1297.8700000000001,4,3,3,10
15603.0,78,2,48.480000000000004,2,1,1,4
15604.0,51,17,216.39,2,1,1,4
15605.0,35,67,1198.23,3,3,3,9
15606.0,60,77,2920.16,2,3,4,9
15607.0,336,13,104.76,1,1,1,3
15608.0,27,60,1093.68,3,3,3,9
15609.0,183,16,298.48,1,1,1,3
15610.0,51,6,112.46000000000001,2,1,1,4
15611.0,9,43,1591.45,4,3,3,10
15612.0,35,6,195.15,3,1,1,5
15615.0,9,423,10399.74,4,4,4,12
15618.0,32,45,776.851,3,3,3,9
15619.0,10,3,336.40000000000003,4,1,2,7
15620.0,56,100,1553.18,2,3,3,8
15621.0,3,16,1293.03,4,1,3,8
15622.0,42,185,3709.56,3,4,4,11
15623.0,140,19,301.03,2,2,1,5
15624.0,116,34,588.13,2,2,2,6
15625.0,103,64,1534.26,2,3,3,8
15626.0,74,49,675.8,2,3,3,8
15628.0,4,155,2870.2400000000002,4,4,4,12
15630.0,44,60,1186.35,3,3,3,9
15632.0,15,167,3285.31,4,4,4,12
15634.0,16,15,243.55,4,1,1,6
15636.0,89,25,724.76,2,2,3,7
15637.0,52,15,223.36,2,1,1,4
15639.0,133,25,425.32,2,2,2,6
15640.0,3,484,12515.66,4,4,4,12
15641.0,104,119,1887.2,2,4,4,10
15643.0,191,33,664.0,1,2,2,5
15644.0,165,238,813.0,1,4,3,8
15645.0,18,52,612.01,3,3,2,8
15646.0,157,35,447.64000000000004,1,2,2,5
15648.0,203,25,657.35,1,2,2,5
15649.0,335,2,816.0,1,1,3,5
15651.0,36,32,646.3,3,2,2,7
15652.0,90,21,337.74,2,2,2,6
15653.0,92,6,877.4399999999999,2,1,3,6
15654.0,8,21,922.53,4,2,3,9
15655.0,242,34,560.67,1,2,2,5
15656.0,44,47,748.5,3,3,3,9
15657.0,22,1,30.0,3,1,1,5
15658.0,189,48,1024.1000000000001,1,3,3,7
15659.0,43,11,306.45,3,1,1,5
15660.0,24,90,1600.86,3,3,3,9
15661.0,316,5,309.8,1,1,2,4
15663.0,105,9,138.14,2,1,1,4
15664.0,50,17,386.43,3,1,2,6
15665.0,167,116,2242.01,1,4,4,9
15667.0,39,13,301.32,3,1,1,5
15668.0,217,1,76.32000000000001,1,1,1,3
15669.0,39,33,684.34,3,2,3,8
15670.0,296,12,173.05,1,1,1,3
15671.0,18,78,2657.13,3,3,4,10
15673.0,87,155,2881.02,2,4,4,10
15674.0,72,114,2446.6,2,4,4,10
15675.0,80,21,323.69,2,2,2,6
15676.0,18,202,3435.76,3,4,4,11
15677.0,48,33,657.23,3,2,2,7
15678.0,52,12,352.7,2,1,2,5
15679.0,23,110,781.28,3,4,3,10
15680.0,8,78,1333.68,4,3,3,10
15681.0,24,53,1426.16,3,3,3,9
15683.0,116,10,193.75,2,1,1,4
15687.0,8,166,2993.1,4,4,4,12
15689.0,119,9,254.1,2,1,1,4
15690.0,3,19,239.76,4,2,1,7
15691.0,251,2,136.8,1,1,1,3
15692.0,27,12,191.04,3,1,1,5
15694.0,0,78,6479.4,4,3,4,11
15695.0,266,22,409.98,1,2,2,5
15696.0,32,171,2736.46,3,4,4,11
15699.0,17,18,309.65,4,2,2,8
15700.0,171,86,696.68,1,3,3,7
15701.0,1,237,1542.14,4,4,3,11
15703.0,264,5,211.5,1,1,1,3
15704.0,139,117,2293.62,2,4,4,10
15705.0,200,6,143.1,1,1,1,3
15706.0,63,55,1060.56,2,3,3,8
15707.0,34,214,945.58,3,4,3,10
15708.0,40,288,3364.2400000000002,3,4,4,11
15709.0,283,6,133.25,1,1,1,3
15712.0,8,53,1072.3600000000001,4,3,3,10
15713.0,142,19,356.7,1,2,2,5
15714.0,11,35,330.88,4,2,2,8
15716.0,145,118,1118.81,1,4,3,8
15717.0,233,7,150.3,1,1,1,3
15719.0,32,937,5045.61,3,4,4,11
15720.0,23,128,598.73,3,4,2,9
15721.0,11,91,507.08,4,3,2,9
15722.0,35,69,2222.56,3,3,4,10
15723.0,364,41,203.1,1,2,1,4
15724.0,200,11,218.25,1,1,1,3
15725.0,14,32,415.25,4,2,2,8
15727.0,16,302,5178.96,4,4,4,12
15729.0,212,5,85.0,1,1,1,3
15730.0,65,70,1120.88,2,3,3,8
15732.0,211,14,294.12,1,1,1,3
15733.0,282,10,162.3,1,1,1,3
15734.0,114,26,1339.45,2,2,3,7
15737.0,14,72,1205.1200000000001,4,3,3,10
15738.0,18,173,4812.42,3,4,4,11
15739.0,65,8,449.12,2,1,2,5
15740.0,48,9,154.88,3,1,1,5
15743.0,15,88,784.46,4,3,3,10
15744.0,77,3,34.8,2,1,1,4
15745.0,18,62,1094.59,3,3,3,9
15746.0,133,28,196.88,2,2,1,5
15747.0,12,93,974.04,4,3,3,10
15748.0,39,21,149.31,3,2,1,6
15749.0,234,10,44534.3,1,1,4,6
15750.0,2,293,2465.48,4,4,4,12
15752.0,39,411,2637.38,3,4,4,11
15753.0,304,1,79.2,1,1,1,3
15754.0,50,28,458.57,3,2,2,7
15755.0,9,141,2364.25,4,4,4,12
15756.0,60,192,532.96,2,4,2,8
15757.0,65,45,714.42,2,3,3,8
15758.0,24,9,205.25,3,1,1,5
15759.0,217,7,253.04,1,1,1,3
15762.0,64,37,583.75,2,2,2,6
15763.0,31,61,1086.92,3,3,3,9
15764.0,87,180,3279.97,2,4,4,10
15766.0,63,11,315.06,2,1,2,5
15768.0,115,27,621.8299999999999,2,2,2,6
15769.0,6,130,56252.72,4,4,4,12
15773.0,5,10,635.6800000000001,4,1,2,7
15774.0,68,25,270.8,2,2,1,5
15775.0,244,7,104.9,1,1,1,3
15776.0,132,18,241.62,2,2,1,5
15777.0,240,21,1047.11,1,2,3,6
15780.0,183,29,475.28000000000003,1,2,2,5
15781.0,24,20,345.46,3,2,2,7
15782.0,9,43,2614.7400000000002,4,3,4,11
15783.0,10,14,246.3,4,1,1,6
15785.0,32,83,2328.9700000000003,3,3,4,10
15786.0,45,267,4932.2,3,4,4,11
15787.0,25,206,948.05,3,4,3,10
15789.0,357,25,351.3,1,2,2,5
15790.0,9,35,220.85,4,2,1,7
15791.0,43,75,1612.69,3,3,3,9
15793.0,14,12,965.61,4,1,3,8
15795.0,149,42,610.01,1,3,2,6
15796.0,0,133,2711.56,4,4,4,12
15797.0,112,8,2207.4,2,1,4,7
15799.0,75,98,884.14,2,3,3,8
15800.0,106,119,699.08,2,4,3,9
15801.0,45,64,1063.95,3,3,3,9
15802.0,142,1,451.42,1,1,2,4
15803.0,50,8,415.82000000000005,3,1,2,6
15804.0,0,263,4206.39,4,4,4,12
15805.0,22,301,5528.4800000000005,3,4,4,11
15806.0,45,31,784.58,3,2,3,8
15807.0,49,48,903.9,3,3,3,9
15808.0,305,208,3734.9700000000003,1,4,4,9
15809.0,35,35,515.77,3,2,2,7
15810.0,78,89,1391.98,2,3,3,8
